Product Id,Review Date,Reviewer,Review,Rating,Location
7902455,4/6/2012,Anonymous,The shoe is very wide and larger than other 12's but very cute. I wouldn't recommend them for a child who has narrow feet.,1,"from Potomac, Maryland"
7591941,9/28/2010,Mona T,These are great work shoes that go with any professional attire. Comfortable enough for business travel. Arch support can be supplemented with some gel pads.,1,"from Los Altos, CA"
7591941,4/1/2012,Anonymous,"I so wanted these shoes to fit. I have a problem with my left heel slipping out of just about whatever shoes I buy, and much to my dismay these shoes fell into that category. I would have kept them otherwise.",NULL,from United States
8067305,2/17/2013,Debra P,This was my first Michael Kors bag It lasted 24 days and the strap broke Not interested in paying this much for a bag and when I returned it they would only give me credit I had all the slips and they would only give credit,NULL,from Warwick RI
7646718,6/10/2012,Laura B,"These shoes make ANY foot look dainty. They are beautiful and comfortable. You won't want to hike a hill in them, but for a casual-chic pairing for a work outfit, or a pretty up-tick for a weekend casual outfit, they are simply divine. I wish I would have bought them in every color!",NULL,"from Greenville, SC"
7591987,2/9/2011,Anonymous,"I'm thin and have a very narrow, flat foot. This boot is adorable, but for me...it is still a bit too big on the ankle part of my foot. The leg part is great, perfect fit, nice and snug without being uncomfy. However, because of my weird feet, I think I'm going to have to return them. I'm sure they'd be perfect for most people.",1,"from De Pere, WI"
7439207,7/12/2013,Amy,"I absolutely love the look of these shoes, but I am torn I bought them to walk around New York City for an upcoming trip I ordered my true 9 size, but they kind of slip off a little when I walk I am wondering if I should try the 9 and pray they stretch The reviews look as if they stretch, I am so torn, I definitely want these exact shoes for my trip Zappos was amazing as always",NULL,"from Phoenix, AZ"
7954052,4/21/2013,Dina H,"Love these shoes Have three pairs dress them up, dress them down, wear them all day Fabulous",NULL,"from Elk Grove, CA"
7761463,2/16/2012,Beenie,"I have wide flat feet and have a hard time finding a cute everyday flat. Usually I get a lot of gaps on the sides and have to order a size larger if the shoe does not come in a wide. These shoes are so comfy right out of the box. It is accomadating to both wide and regular feet(my friend tried them on). I will place another order, so I can have them as back up!",5,from Delaware
7830092,3/31/2013,Jessica M,"These shoes were beautiful to look at But, boy, did they hurt my feet They just seemed too narrow Im normally a 75 medium and I ordered the 8 and they were still too small And my toes were so scrunched that it was painful to even try on, let alone walk in That was just my experience with it",NULL,"from Clinton, NJ"
7761463,4/2/2012,Anonymous,"True to size, very comfortable, not much support, but very attractive and a good shoe after winter socks come off.",2,NULL
7439207,10/4/2012,Anonymous,"Cute little shoe - kind of a cross between a ballerina flat and a loafer. I more than likely would have kept them if the metal MK piece on the forefoot would have been black instead of brass. In fact, I never would have ordered then had the photos shown it as brass. Disappointed - but not terribly. The do dip down fairly low in the front - so if you're not a fan of toe cleavage or you have a sensitive big toe-bunion-knuckle, these are not the shoes for you.",NULL,NULL
7876443,9/12/2012,Anonymous,"These shoes are moderately comfortable, given the height. I can wear them for an evening out, but can not walk in them all day. The suede is super soft, but the footbed could use more padding. I am also a little worried that the cute espadrille cording along bottom will get dirty very quickly, and make shoes look old.",NULL,from San Francisco
8089541,5/20/2013,Anonymous,"I own another pair like this, but these are not nearly as comfortable I feel like Im not walking naturally like I have to put my whole foot down flat weird They are super cute and go with mostly anything",NULL,from Texas
7581576,4/17/2012,Kerrie,"I had my eye on this watch for a while...everyone is sporting the all gold one but i prefer the silver and gold as it is more wearable with different jewelry. Style wise it is definitely on trend and although its large its fairly comfortable. I love that it has the date feature and one thing that wasn't mentioned was that the hands glow in the dark which is a cool feature. One thing I know I'm going to have a problem with is how the watch is going to wear...I can already tell that the 'golden' color thats painted on will rub off with a lot of wear. A couple of the links show wear and I've only had the watch for 2 months and I am careful with it...so the quality isn't there. Then again, I don't think this watch is 'made to last'...it's trendy and pretty but that's about it. For some, spending money for a watch is a lot and if the expectation is there that this is a watch that they will be able to wear for years to come, don't get this. Get a classic brand such as Seiko that'll last forever and that's in the same price range.",NULL,"from Albany, NY"
7824307,12/17/2012,Elizabeth A,"Love these! I never had a pair of Uggs, but decided to finally try them. They were bulky and the faux fur was hard and crunchy. These are the sleek, chic version of Uggs, and you can tell the quality of the designer -- huge difference! I usually like open toe shoes, even in winter, but I don't want to take these off! Also, I'm 8 1/2 to 9 (mostly 9), but 8 1/2 is socks, or not. Thank you, Jason at Zappos!",NULL,"from Austin, TX"
7940208,5/11/2012,Melissa,"Love the color of the true red and the feel; however, they do seem to run big! I bought a 4, which is my normal size and they are larger in the waist than I would like - but otherwise, they are great!",1,"from Hershey, PA"
7490152,4/10/2013,Anonymous,"I searched for eternity to find stylish yet comfortable black pumps to go with my suits This shoe is awesome The heel in particularly is surprisingly modern and stylish, which in my opinion makes the shoe look even more expensive than it is Patent is not always my favorite material, but these shoes looked so sexy yet conservative that I kept them despite this They wear as comfortably as I believe heels can",NULL,NULL
7279716,6/20/2012,Anonymous,"I gave this as a birthday gift for my boyfriend; it looks amazing, can use formal or casual - it looks good either way. I really recommend it.",1,from United States
7646718,7/31/2012,Anonymous,"Very cute shoe. I love the way they look on my feet, and they're a lot more comfortable than I thought they'd be. I am disappointed in the color, however. I bought the red thinking it would be a true, bright cherry red, as it appears in the picture. However it's much more of a dull rust red, so I'm debating if I should keep these or exchange them for a different color. Definitely love them though.",NULL,from NYC
8115512,11/18/2013,Sirin,I fell in love with this model but when I receive it I tried it and I felt that they are not super comfortable sneakers but I did not return them because I like them,NULL,from Qatar
8136669,4/29/2013,Marcella C,"My first watch and I love it I picked this one because I thought the color was different and I fell in love with it I have a skinny wrist and the watch is not too big or small, just perfect",NULL,from Philadelphia
8094880,4/13/2013,Anonymous,My girls spotted these shoes and had to have them They fit a little wide but they say they are super comfortable Buy a half size smaller as they run a little on the large size Super cute and it was our first pair of heals for my girls so they were beyond excited They both receive tons of compliments on them as well,NULL,NULL
7954054,11/14/2013,Amy,"OMG Got my shoes today and I am now a Micheal Kors shoe kinda of girl These are the most comfortable heels Ive ever worn They are beautiful, sexy and VERY comfy",NULL,NULL
7591987,11/18/2010,Ali S,"Love these boots. Got them in brown, the gold zipper dresses them up a bit so I can wear them to work. They are super comfortable, and easy to walk around the city in. I'm 5+ó-Ç-Ö10+ó-Ç-¥ and a runner so I always struggle to find boots to fit my calves; these are perfect with tights, leggings, and jeans. I'm usually an 11 and found they were true to size.",1,NULL
7824542,6/12/2013,Anonymous,"Beautiful shoe Oddly enough, like other peeptoe shoes, the toe box is a bit tight A little bit of baby powder though and you are good to go",NULL,"from Dubuque, IA"
7409732,3/23/2013,Keri,"Beautiful color and they are comfortable I didnt care for the cross hatch texture of the leather although that texture probably means they will not get scuffed and will wear well If they were a smooth leather, they would be perfect for what Im looking for this summer",NULL,from Austin
8067257,3/10/2013,Susan S,"Drop dead gorgeous The only think that would make this nicer is if the gold tone hardware were solid brass and not so shiny but thats not how the bag is made Also, the shoulder strap doesnt come off, and I wish it did Its also not adjustable For the cost of this bag, they should have put more thought into the shoulder strap The mock ostrich is gorgeous The bag itself is beautifully made, and just the perfect size for a large wallet, an iPad, and other essentials Really beautiful",NULL,"from Canton, MA"
8031273,10/3/2012,Anonymous,"These boots run really small, as do the shoes. I cannot even get the zipper over the ankle! Its too bad, they are beautiful.",NULL,"from New York, NY"
7440021,12/29/2010,Floyd,"I love these boots but if you have a wider calf, don't buy them. They stop at the widest part of the calf. Too tight for me.",2,"from Memphis, TN"
7907571,2/24/2013,Melinda Z,"This wristlet is just the right size for my needs I can put my iPhone in the front pocket, and then a money clip for bills, lipstick and car keys in the main pocket Great size and great look I am super happy with this purchase",NULL,NULL
7648721,2/27/2011,Sara C,"I absolutely love this bag! It's comfortable to carry and holds a lot. However, contrary to the pictures the lining is ivory. I was a little disappointed with that. This is my first MK bag, but it won't be my last. Actually, I'm already eyeing another! I own lots of designer bags (Dooney, Kate Spade, Burberry, etc) and I'm impressed with the quality with this one!",NULL,"from Prestonsburg, KY"
7592561,8/9/2012,Anonymous,"I think these rain boots are adorable. Unfortunately, the circumference is much smaller than in the description. I read several reviewers that said the boot was too small for their calf. I do not have a large calf by any means and the measurement in the description said that it was 15 3/4 on a size 7 boot. I ordered a size 8 and measured it after having the same problem. It was 14 at the most. The actual foot part fit fine but there is no way they would fit over pants. Sadly, these have to go back.",NULL,NULL
8126972,5/10/2013,Anonymous,"So comfy Though they look high and hard to walk in, they are now my goto springsummer shoes Splurge and enjoy You wont regret it",NULL,from South Carolina
7880687,8/23/2012,Anonymous,My husband bought this for me for our anniversary -- it is gorgeous! Photo doesn't do it justice -- the dial is beautiful Mother of Pearl and has a translucent glimmer. Also there are crystals near the numbers on the dial which are really pretty. I've gotten lots of compliments already.,NULL,from Southern California
7707781,1/1/2011,Michelle,Don't buy. Very cheap feeling. I ended up getting the white ceramic MK watch which I love.,1,from California
7940198,4/16/2012,Grandma L,Colors are nice but was too big on top and small across middle for my sorry body!,NULL,from Texas
8112189,10/29/2013,Anonymous,"These are super cute sunglasses I was cautious to purchase sunglasses online without trying them on first, but they are adorable Nice light fit Be aware that the sunglasses lens are not very darkyou can see your eyes slightly through the lens But I like that because you can wear them indoors those days with no makeup and still see okay",NULL,NULL
7761531,6/4/2012,Anonymous,"It's killing me to return these shoes. I take a wide but I thought I might get away with a medium since it was a strappy sandal. Unfortunately, the toe area is just too tight. The shoes are beautiful. I just wish they were wider.",NULL,NULL
7695332,1/16/2012,Anonymous,"Before I ordered this wallet, I read the reviews and learned that some buyers received a gold lining interior while the others received the same color leather as the exterior. The one sent to me was black leather interior/exterior. I've seen this wallet at the store and the leather is smooth, from what I remember. The one I received was the rougher type of leather, not smooth and pebbled, like I had hoped for. This was a Christmas gift, so I let the recipient decide to keep or return it. Luckily, she chose to keep it. I would recommend talking to someone from Zappos to ensure you know what you are going to receive.",2,"from Dallas, TX"
7761483,2/3/2013,Karen,"The absolute best work shoe ever These are the perfect height, not too pointy, and so very comfortable They run true to size I have them in 4 colors, the purple and python are my favorite Worth every penny",NULL,from Honolulu
8126964,5/16/2013,Sly,"Love these wedges I opened the box put them on and they were amazingly comfortable I actually have a very skinny ankle so I will take it to the shoe smith to get another hole in the strap for it to be a bit more snug to me Order true to size I got an 8, fits great Will be getting the black as well because the wedge height is perfect for me Got it next day delivery cant beat that Love Zappos",NULL,from new jersey
7695332,4/15/2012,Betty M,"Love this wallet. It's very elegant while being practical and efficient. Zipper closure is smooth and there's plenty of room for credit cards, paper currency and coins. The golden metallics also add to the tasteful design. The price was much better than competitive brands too.",1,"from Redwood City, California"
7648835,9/26/2012,Anonymous,"A beautifully-crafted purse that suits my lifestyle when I wish to unload my normal larger bag with its ""stuff"". It is sleek and classy with its clasp to show it off.I am very happy with the bag.",NULL,from Western
8031299,12/26/2012,Lauren M,Saw these shoes in Macys and they were sold out in my size. I knew Zappos would have these and I was right. They are amazing in style and very comfortable. Everyone asks where I got them from.,NULL,"from Queens Village, NY"
7894011,4/19/2014,Anonymous,"Nice looking, versatile sandal but I would not recommend wearing them if you are going to walk extensively I ordered a size up after reading other reviews The sandals were a perfect fit",NULL,"from Oxnard, CA"
8062457,10/14/2012,Anonymous,Love these pants. A bit thicker than leggings but with a lot of stretch. I am comfortable wearing these with a short top. Whereas with actual leggings I want to make sure a top covers my tush.,NULL,from United States
7966625,4/5/2013,Anonymous,Perfect tote Not too big but everything fits Like that it doesnt scream Michael Kors just the small gold details Very happy with it,NULL,NULL
7591941,6/10/2011,Anonymous,"Really love these shoes. I work at a standing desk all day, and these are perfectly comfortable, from day one. Be sure to look at the alternate views, as the toe is quite a bit rounder than it appears in the side shot.",1,"from Auburn, AL"
7591941,10/15/2012,Anonymous,"I love the style of these shoes but after wearing them for an hour or walking for an hour, they are not comfortable on the ball of the feet. I would return these if I could.",NULL,"from NORWELL, MA"
7591941,1/24/2013,Lori,A home run by Michael These shoes are as comfortable as they are beautiful Glad I got a pair Now of course I wish the red were available in my size too,NULL,"from Long Beach, CA"
7591941,12/15/2012,Anonymous,LOVE these shoes! They are comfortable to wear all day at work and stylish! Got compliments for them too. :),NULL,from Pennsylvania
8123449,7/15/2013,Jennifer L,"The style and comfort were great I have a 42 waist and the extra large fit meTHe only problem is that is a LOT smaller than I expected I guess I could have gotten my measuring tape out and estimated how big rather small it would look on me, but I just assumed it would be a bit bigger based on the picture That must be one small mannequinAnyway, I think I might keep it because who wants a huge bulky bag around their waist anyway Enough to fit my phone, a money clip and some lipstick Nothing else",NULL,"from Washington, DC"
7713525,4/7/2011,Jody A,These shoes are very stylish and I would have kept them except they run small and tight. I could not wear these shoes and be comfortable. Regretably they went back.,2,"from Seattle, Washington"
7439207,1/30/2014,Maggie,"Very comfortable and cute Look great at work with black pants and also more casual with jeans I usually wear an 11 and it was HUGE, but the 10 fit perfect",NULL,NULL
7633535,6/28/2012,Anonymous,"Nice and comfortable! The fit is great true to size. I love this gold it's very toned down and goes with everything. Great shoe with dresses, Capri's and jeans!",1,"from Portland, OR"
7616384,3/14/2011,Anonymous,"I purchased this bag in the peanut color. It is glorious. The leather is very soft and surprisingly light in weight. The bag appears to be really large, but slouches a little when the stuffing is removed. It will hold all your necessities and a few extras without difficulty. This, most assuredly, is a go-to bag. Of course, Zappos service was impeccable. I ordered this on Friday afternoon and received it on Monday.",2,from Emporium
8036824,3/18/2014,Michelle S,The MK tennis shoe does not fit normally It is sized too large for my foot and does not fit my foot properly This is the first problem fit with MK as I have purchased many dress shoes with no problem This is unfortunate because I love the look of the shoe,NULL,"from Raleigh, NC"
7975741,7/12/2012,Anonymous,NULL,NULL,from Japan
7762544,4/13/2012,Christine A,"Disappointed! The length of the detachable shoulder strap is very short; it does not adjust to accommodate varying lengths or go crossbody. Returned. Also, I received the ""Vanilla"" shade; this is not white, but a bone shade. However, the leather is lusciously soft, the workmanship is superior, and the interior is roomy and well organized. Even in the ""bone"" shade, this clutch would have been a ""Keeper"", ""Hands-down"" if the strap were adjustable.",1,"from Capital District, New York"
7962566,10/26/2012,Anonymous,"I love this watch. I have tiny wrist and it is the perfect ""man's"" watch for me. Big but not obnoxious! The color is perfect and I love that the face is not white. It goes with everything. So happy with my purchase.",NULL,NULL
7761463,4/4/2012,JerzeeQT,"I love this classy shoe. It's comfortable and stylish. The color really pops out. However, the person with a wider foot may want to go up a half size.",2,"from Atlanta, GA"
7971396,1/20/2013,Rashmi,"This is a great looking shoe Although its one of my higher heeled shoes, the stacked heel and platformed toe make it easy to walk in The sole on the ball is hard so Im using a cushioned insert",NULL,from Los Angeles
7955999,5/16/2012,Anonymous,"Very, very cute but not a dress - this is a tunic. I'm only 5'7 and it's a good 9 inches above my knee. Paired with cotton leggings, very cute. Gave it a 4 because the picture and title are misleading.",NULL,"from Charlotte, NC"
7918051,1/6/2012,Rebecca K,"This is an amazing suit. I am 5'8'' and I am 32:24:34. According to the size chart I should have fit a 2, but the four fit wonderfully. In fact because I am tall and my torso is 60 inches I have never before found a suit that could fit my petite yet tall figure. If you are tall and thin and have been dying for a monokini, then this is the suit for you. Also, the brown zebra/tiger pattern plays up my curves. I also have to mention that I have angular wide shoulders, 38 inches around, but this suit balances me out. So if you are an hourglass or inverted triangle body type, this suit will flatter you.",1,"from Frederick, Maryland"
7616384,3/12/2012,Anonymous,Love this bag. It is big enought to fit everything I need and works well for work or play. Everyone gives me compliments.,2,"from San Francisco, CA"
8182215,11/9/2013,Christle H,This watch is an eyecatcher with the rosetoned metal and white mixture I have found that I cant put it down I have paired it with a bronzoitalia bracelet in rosecolored bronze and they are stunning together I have a 7 12 wrist and this watch is perfectnot too big The crystal presence adds the right amount of bling without being pretentious,NULL,"from Columbus, Ga"
7439207,7/30/2010,Anonymous,"I love how these shoes look and wear them all the time! Based on reviews, I bought a half size larger than I usually wear. At first it was perfect, but after a few wears, they stretched to the point they were too big and annoying to wear b/c I+â-ó+ó-é-¼+ó-ä-ód step out of them often. I bought another pair in my correct size, and they were tight for a while, but stretched to fit perfectly. The shoes hold up very well, and still look relatively new after wearing them at least a hundred times. The insole especially holds up well compared to other shoes.",1,from STL
7646718,7/8/2011,Anonymous,"Stylish, comfortable, fun, and go with everything. The perfect summer work shoe.",2,from Washington DC
7592128,7/24/2011,Beth P,This is the best fitting and most comfortable pump I have ever worn. Love it!,1,"from Birmingham,AL"
7954052,3/27/2014,Jennifer,"Just got these and wore them around the house for a few hours Wow Im a big Kors fan and these are the most comfortable ones His 7s are often a tad big on me but 65 a tad tight, these were perfect in 7 Casual to dressy to glam these will be my goto wedges from spring to fall No rubbing issues either Love Get em, you wont be sorry",NULL,from Richmond VA
7902872,9/7/2012,K. G,"These are fantastic leather shoes that by description and appearance would be favorites. But, the heel is half to an inch too tall for the angle of the shoe. It plunges the wearer forward. It needs the heel to be an inch shorter. Or a half inch platform could be added to the sole. I loved the shoes otherwise. I have to send them back!",NULL,from DC
7761536,5/21/2012,Anonymous,"Comfortable and elegant! A treasure in my shoe closet. Coupled with Zappos wonderful service, I could not be happier.",NULL,NULL
8031551,10/30/2012,Anonymous,"Beautiful and sexy boot! With the platform, it is easier to walk in and is more comfortable than if it were truly such a high heel. The shaft height is also nice because it hits at just the right spot for comfort and a sleek look.",NULL,from Louisiana
8038736,11/28/2012,Lucy,"I love these purses from Michael Kors, you can't go wrong with it. I have all 3 colors. It will fit everything as well, and just gorgeous!",NULL,from hopeagain@ymail.com
7646714,6/14/2013,Laura B,These shoes are fabulous They make my nondainty size 9 feet look like dancer feet The pop of gold on the heel is gorgeous but not flashy I will wear these to work with a solid color dress to give it some pizazz Great for going out They pinch in the tip toes just a little at the beginning but then stretch a tiny bit I have this shoe in the beige linen sling back too,NULL,from Greenville sc
8042233,11/2/2013,Anonymous,I bought these shoes for my 3 year old niece and she loves them she said there comfortable and she can run and play in them Two words BUY THEM,NULL,NULL
7830091,6/14/2013,Carole H,"Sexy, simple, elegant, and reasonably comfortable and priced The nude color elongates the leg and keeps the attention where it should be on the rest of you I am usually an 8, and ordered the 8 and 85 Sent the 8 back and stayed with the 85, was perfect",NULL,"from Cambridge, MA"
7761531,5/28/2012,Jeannie,"I absolutely love these shoes! They are extremely comfortable and they go from day to night effortlessly! I have narrow feet and these fit perfectly, although I took them in a half size larger. I have almost worn these out, so glad they still have them, I bought mine almost a year ago.",NULL,"from Charlotte, North Carolina"
7646714,4/24/2013,Anonymous,"Completely screwed up set of shoes Appalling for Michael Kors The toe openings are not the same size, and the cut out leading up to the toe also do not match I have never experienced this with even cheap shoes Really disappointed They need to audit all of their stock on this I even had the tape measure out checking the inconsistent cut outs on this pair",NULL,"from Columbus, OH"
7748192,4/9/2011,Amy A,"Great looking shoe! The patent leather is beautiful. Ordered my true size (8) but the length was too short, and I doubt they will stretch out! Consider ordering the next size up.",1,"from Atlanta, GA"
7799734,2/15/2013,Lacy,"Bag looks great I purchased this as a Valentines day present for my girlfriend and she absolutely loved it, bag was big enough for her to fit all her lady items perfectlyand of course Zappos customer service reps are awesome, always so delightful and eager to help",NULL,from indianapolis
8062530,10/19/2012,Amelia e,"I would have loved these pants if mobility were not necessary. What I mean is that they are only comfortable when I stand still. Very cool looking pants! But they feel horrible. The relatively looser waist line is anchored down by the snug skinny legs. I tried them with a snug belt. You might be able to pull this off, but I didn't like it. Snug belt ; threat of muffin top action. Good luck.",NULL,from nc
7962302,3/27/2013,Earnestine,The watch is very beautiful and I am very happy with the watch I would recommend the watch for anyone that would like a nice watchI am proud to be the owner of my beautiful watch,NULL,"from Warner Robins,Georgia"
8127104,4/1/2013,ShoeLover,"Love these However, be aware that you will have to break them in I got a halfsize larger than normal and they fit perfectly",NULL,from Texas
7440021,5/10/2010,S. M,"I ordered the boots on Friday and I got them today; Monday. Zappos you rock. I love these boots. I've tried a number of other brands of rain boots but the calf was always to small. I was afraid these might be to tight also, but they fit great. I even have enough room to tuck my jeans in comfortably. Not only do these boots fit great but they look great. No cute polka dots, butterflies or umbrellas just a chic MK logo. I can't wait for the next rainy day.",2,from Illinois
7934652,7/17/2013,Shannon,"I love this bag it would be perfect if it also had a shoulder strap on it as it does get heavy with computer, etc, but its so well designed with the protective casing in the zipper section for the computer it looks fabulous, I have black with gold hardware I bought it after looking at a beautiful Ferragamo tote, but it lacked the structure for books and to hold the computer this one has all and is a third the price I am ready to buy another color now",NULL,NULL
7791964,9/18/2012,Anonymous,Great shoe but a bit high for me. I was going to return until I found out about Dr Scholls full clear insert. Danced all night.,NULL,from new york
7860238,10/22/2012,Anonymous,"Just beautiful. A classy tote that can be dressed up or dressed down. Not too big, perfect size. I'm impressed. Thank you Zappos for great service.",NULL,"from Melbourne, Australia"
7409732,4/16/2013,Patti,"Love these sandals I dont usually pay this price for a sandal but these are perfect The style, fit, little heel, I just love them and will wear them with everything",NULL,"from Daytona Beach, Fl"
7799897,2/15/2013,Lauren,"I really wanted to keep this bag While the vanilla color and feel of the leather was just what I wanted, the cross body strap was just too short At 56 the bag hit higher than my natural waist line, and my preference is for this style to hit at about my hip",NULL,"from Chicago, IL"
7902882,6/22/2012,Anonymous,"The fit is true to size. A very simple shoe but definitely has a nice, chic look. Not much cushion but then again it is a flip flop.",1,from Chicago
8003784,6/3/2012,Lesley e,Love! Sleek and simple. Has a large face but the slimness of it makes it very sophisticated. Loved it! I bought this watch for my sister as a graduation gift and she loved it! I did too. So much in fact that I just asked her if she minded if I bought the same one for myself. I will have one adorning my own wrist soon as well. :),NULL,"from chicago, IL"
8000935,11/6/2012,Eve,"These boots are truly a God-send. I bought them specifically before I moved here to a rainy city in Korea, and they have done the trick marvelously. I love how stylish yet practical they are, I get compliments and people are impressed they are Michael Kors if that matters to you. I could wear these every day, so comfy and cute.",NULL,NULL
7894011,5/3/2012,Deena,"Love the shoe, comfortable and fit snug with no gapping. I have the Tangerine and I am trying to order the pink ones but I don't see them. They are a must have!",1,NULL
8126964,6/16/2013,Guita G,These are absolutely fabulous I wore these all weekend on a trip where I was on my feet the whole time and they were extremely comfortable from the start They are highly recommended The leather is soft enough to be super comfortable I might get another pair,NULL,NULL
7705025,3/25/2011,Falguni S,"Great product, great service. One concern is the chain, but so far it looks great. Will buy again.",2,"from Redmond, Seattle"
7907475,1/14/2012,Terry C,"I got this wallet for my daughter for Christmas. She had been looking for a gold wallet all year and this was the only one she really liked. Well, she loves it! She loaded it up and it went right into her purse.",2,"from Scottsdale, Arizon"
7962538,11/19/2012,Anonymous,I've had the watch for a few weeks and I'm enjoying it so far. It's very stylish. It's easy to change the date (pull knob out half way) and change the time (pull knob out all the way). I don't use the other two knobs but may be useful for people who prefer reading military time.,NULL,"from Maplewood, NJ"
8019033,6/30/2012,Anonymous,"I'm a 34C and a medium size worked for me; however, I'm always very conscious about it as I feel it might slip off me, not really supporting without the strap, but with it is a really comfy swim top and oh so pretty!",NULL,NULL
8040002,7/10/2012,Anonymous,"I thought this dress would be great to take to Vegas. Loved the style, but so cheap looking in person. No lining, flimsy fabric. UGH",NULL,"from Naples, FL"
7954028,7/25/2012,Sara,NULL,NULL,from Minneapolis
7761531,9/26/2012,Nicole,"Love these shoes! They are absolutely gorgeous! My only issue is that they feel just a tad bit small. Maybe about 1/2 a size...not more than that. That's my only issue. Other than this, they are perfect.",NULL,NULL
7395771,2/22/2013,Tatyana G,"This is a really cute, stylish belt, fits perfect, but the quality of it is very low Ive had some belts for 56 years and they were in a better shape then this one which I had only for less then a week Unfortunately, Zappos could not do anything about because I already used it for a week Maybe its just unlucky me, but it didnt last for me If anybody wants to see how it looks like right now, just let me know",1,"from Destin, Florida"
7975752,7/12/2012,JD,"Love it! This is a chic looking raincoat. The hood makes it even better. I took it to Europe this summer and it was perfect. My only complaint is that the belt is not attached to the jacket and I ended up losing it, but it still looked stylish without the belt. It packs down nicely and is true to size.",NULL,from Austin
7592128,12/28/2011,Caroline,Great basic nude pump! Very comfortable and sleek looking. I am usually 8 or 8.5 and the 8.5 fit perfectly. No blisters the first few days in them either!,1,from Salt Lake
7592128,1/9/2011,Sara,"Love these shoes, so perfectly red without being fire engine red. The heels are high, and any complaints you read in the comments about comfort - well, take into account that 3 1/2 inch heels aren't going to be super comfy, no matter what padding you've got. I wore them for an event where I was standing up for about six hours - and my feet hurt, but not so bad that I don't love them. I also ordered a half-size bigger than I normally wear, which was key. Very stylish. Got tons of compliments!",2,from Virginia
7761463,2/22/2013,Anonymous,"I got these shoes as a Christmas gift and I could not be more happy with them The look great and work for both casual and chic They also have exceptional treds on them I find most flats will have no treds and can be very slick, but these are awesome I can wear them all day walking around Boston with the comfort of a sneaker but look of a flat I love them and will probably get another pair in a different color I have the black patent leather ones These shoes are also easy to clean and seem like ill get a good chunk of time out of them Well worth the money I noticed a review saying that they are good for wide feet, and I have to say that I have very narrow feet and they fit perfectly",NULL,NULL
8065558,1/21/2013,Anonymous,"I bought this in the red and overall I am really happy with it The closure is smooth and easy to openclose, and I like the fact that there is an outside pocket to store a phone for quick access or to tuck in the chain strap which does so neatly without protruding or looking lumpy The chain has a nice weight to it so it doesnt look cheap There is plenty of room inside and the body of the purse is pretty sturdy so it does not slouch or lose shape",NULL,from Midwest
7646267,10/13/2013,Debbie P,"This purse is AMAZING It is the PERFECT size, not too big, not too small Its beautiful and easy to carry I have seen some other reviews who thought this bag was too small, I guess that would depend on how much you carry I carry a full sized wallet, my phablet, make up case, tissues, gum etc and this is works great for me By way of comparison, I went from a Kate Spade Gold Coast Evangeline Shoulder Bag to this MK Hamilton EastWest and the MK is at least TWICE as roomy Its a beautiful bag and Ive received lots of compliments on it",NULL,from Phoenix AZ
7954052,4/18/2013,Ol,"This sandals very narrow for zipper, couldnt zip it up, so Im returning Overall great comfort, stylish and easy to walk So upset Michael Kors should have them in W for this model Zipperwise I never had this issue with all my M width shoes",NULL,"from Hollywood,CA"
7907423,1/4/2012,Amy T,"This is definitely a splurge, but it is an absolutely gorgeous bag! I love the architecture and the easy storage without adding bulk and the red leather with the tan is a real looker! I work hard and even though the bag itself is a keeper, paying more for the all leather Bedford may be worth it. I just hope this jacquard will hold up as nicely. I have several Michael Koors leather bags and year after year they withstand my busy life!",1,"from Winston-Salem, NC"
7290438,9/29/2012,Meredith R,"I am incredibly disappointed in this belt. It arrived just as cute as in the photo, but after wearing it 4 or 5 times, the finish on the leather strands has begun to peel off and fall off everywhere. It now looks so ugly, and I leave trails of leather finish pieces wherever I go. There are flakes of the finish handing off. I definitely expected much better from this belt, and I honestly feel like it was a total waste of money. It was wearable only 2 or 3 times. Now it just looks like a piece of cheap junk and I plan to never wear it again. The manufacturer of this product and Michael Kors brand should be embarrassed and ashamed!",NULL,NULL
7966602,4/17/2013,Raquel,"This wallet is beautiful, exactly what you see is what you get Im in love with it Michael Kors is the best brand of purses for me The texture of this wallet is so soft, delicate and the most important for me the detail makes it look so luxurious I definitely recommend this purchase",NULL,from MD
7876466,1/11/2012,Anonymous,This is a great casual flat with a little more style than just a leather ballerina.,1,from Fl
7439207,7/27/2010,Anonymous,Cute style but it made my feet look wider and for some reason hurt my big toe. Also patent part of the shoe is faux leather. Trim rubs back of my heel. Sadly have to return these.,1,from California
7824542,12/30/2011,Constance H,"I absolutely love the look of these shoes (I got mine in python)and appreciate the not too high heel. They are good quality, a sophisticated style, and go well with many looks. However, it's been a struggle to make them work: I ordered them in my usual size, 8.5 but they slipped right off my heel so I exchanged them for an 8 (great customer service, btw) which made almost no difference in the heel but made my toes feel more pinched. I had to add four inserts per shoe to make them stay on (I know...that's silly) but now my toes look like they're trying to escape out the peep hole. The whole thing seems very Lucille Ball-esque. Oh well, I kept them and I still think they're chic and beautiful so I will soldier on.",2,"from Boulder, CO"
