"ID","variable","value"
"3903","online","0"
"3904","online","0"
"3905","online","1"
"3906","online","0"
"3907","online","1"
"3908","online","1"
"3909","online","0"
"3910","online","1"
"3911","online","1"
"3912","online","0"
"3913","online","0"
"3914","online","1"
"3915","online","0"
"3916","online","1"
"3917","online","0"
"3918","online","1"
"3919","online","1"
"3920","online","0"
"3921","online","1"
"3922","online","1"
"3923","online",NA
"3924","online","1"
"3925","online","1"
"3926","online","1"
"3927","online","1"
"3928","online","0"
"3929","online","1"
"3930","online","0"
"3931","online","0"
"3932","online","1"
"3933","online","1"
"3934","online","1"
"3935","online","0"
"3936","online","1"
"3937","online","0"
"3938","online","0"
"3939","online","1"
"3940","online","0"
"3941","online","1"
"3942","online","1"
"3943","online","1"
"3944","online","0"
"3945","online","1"
"3946","online","1"
"3947","online","1"
"3948","online","1"
"3949","online","1"
"3950","online","1"
"3951","online","1"
"3952","online","1"
"3953","online","0"
"3954","online","0"
"3955","online","0"
"3956","online","0"
"3957","online","1"
"3958","online","1"
"3959","online","0"
"3960","online","1"
"3961","online","0"
"3962","online","1"
"3963","online","0"
"3964","online","1"
"3965","online","0"
"3966","online","1"
"3967","online","1"
"3968","online","1"
"3969","online","1"
"3970","online","1"
"3971","online","0"
"3972","online","1"
"3973","online","1"
"3974","online","1"
"3975","online","0"
"3976","online","1"
"3977","online",NA
"3978","online","1"
"3979","online","1"
"3980","online","1"
"3981","online","1"
"3982","online","1"
"3983","online","1"
"3984","online","1"
"3985","online","0"
"3986","online","1"
"3987","online","1"
"3988","online","1"
"3989","online","0"
"3990","online","1"
"3991","online","1"
"3992","online","0"
"3993","online","0"
"3994","online","1"
"3995","online","1"
"3996","online","1"
"3997","online",NA
"3998","online","0"
"3999","online","0"
"4000","online","0"
"4001","online","1"
"4002","online","0"
"4003","online","1"
"4004","online","1"
"4005","online","0"
"4006","online","1"
"4007","online","1"
"4008","online","0"
"4009","online","1"
"4010","online","1"
"4011","online","0"
"4012","online","1"
"4013","online","1"
"4014","online","0"
"4015","online","1"
"4016","online","0"
"4017","online","1"
"4018","online","1"
"4019","online","0"
"4020","online","1"
"4021","online","0"
"4022","online","0"
"4023","online","1"
"4024","online","0"
"4025","online","1"
"4026","online","0"
"4027","online","0"
"4028","online","1"
"4029","online","0"
"4030","online","1"
"4031","online","0"
"4032","online","1"
"4033","online","0"
"4034","online","1"
"4035","online","1"
"4036","online","1"
"4037","online","1"
"4038","online","0"
"4039","online","1"
"4040","online","1"
"4041","online","0"
"4042","online","1"
"4043","online","1"
"4044","online","1"
"4045","online","0"
"4046","online","1"
"4047","online","1"
"4048","online","1"
"4049","online","1"
"4050","online","0"
"4051","online","0"
"4052","online","1"
"4053","online","1"
"4054","online","0"
"4055","online","0"
"4056","online","1"
"4057","online","0"
"4058","online","0"
"4059","online","0"
"4060","online","1"
"4061","online","1"
"4062","online","1"
"4063","online","1"
"4064","online","0"
"4065","online","0"
"4066","online","1"
"4067","online","1"
"4068","online","1"
"4069","online","1"
"4070","online","0"
"4071","online",NA
"4072","online","0"
"4073","online","1"
"4074","online","0"
"4075","online","1"
"4076","online","1"
"4077","online","0"
"4078","online","1"
"4079","online","0"
"4080","online","1"
"4081","online","0"
"4082","online","0"
"4083","online","0"
"4084","online","0"
"4085","online","0"
"4086","online","1"
"4087","online","0"
"4088","online","0"
"4089","online",NA
"4090","online","1"
"4091","online","1"
"4092","online","1"
"4093","online","1"
"4094","online","1"
"4095","online","1"
"4096","online","1"
"4097","online","0"
"4098","online","0"
"4099","online","0"
"4100","online","1"
"4101","online","1"
"4102","online","1"
"4103","online","1"
"4104","online","0"
"4105","online","0"
"4106","online","1"
"4107","online","0"
"4108","online","0"
"4109","online","0"
"4110","online","1"
"4111","online","0"
"4112","online","0"
"4113","online","1"
"4114","online","1"
"4115","online","0"
"4116","online",NA
"4117","online","1"
"4118","online","0"
"4119","online","1"
"4120","online","1"
"4121","online","0"
"4122","online","0"
"4123","online","0"
"4124","online","1"
"4125","online","0"
"4126","online","1"
"4127","online","0"
"4128","online","1"
"4129","online","0"
"4130","online","1"
"4131","online","1"
"4132","online","0"
"4133","online","1"
"4134","online","0"
"4135","online","0"
"4136","online","1"
"4137","online","1"
"4138","online","1"
"4139","online","1"
"4140","online","0"
"4141","online","0"
"4142","online","0"
"4143","online","0"
"4144","online","1"
"4145","online","1"
"4146","online","0"
"4147","online","1"
"4148","online","1"
"4149","online","1"
"4150","online","1"
"4151","online","1"
"4152","online","1"
"4153","online","1"
"4154","online","1"
"4155","online","1"
"4156","online","1"
"4157","online","0"
"4158","online","1"
"4159","online","1"
"4160","online","1"
"4161","online","1"
"4162","online","0"
"4163","online","1"
"4164","online","1"
"4165","online","0"
"4166","online","0"
"4167","online","0"
"4168","online","0"
"4169","online","1"
"4170","online","1"
"4171","online","1"
"4172","online","1"
"4173","online","1"
"4174","online","1"
"4175","online","1"
"4176","online","1"
"4177","online","0"
"4178","online","0"
"4179","online","0"
"4180","online","0"
"4181","online","1"
"4182","online","1"
"4183","online","0"
"4184","online","0"
"4185","online","0"
"4186","online","0"
"4187","online","0"
"4188","online","0"
"4189","online","0"
"4190","online","0"
"4191","online","1"
"4192","online","0"
"4193","online","1"
"4194","online","1"
"4195","online","1"
"4196","online","0"
"4197","online","1"
"4198","online","1"
"4199","online","1"
"4200","online","0"
"4201","online","0"
"4202","online","1"
"4203","online","1"
"4204","online","0"
"4205","online","0"
"4206","online","0"
"4207","online","0"
"4208","online","1"
"4209","online","1"
"4210","online","1"
"4211","online","0"
"4212","online",NA
"4213","online","1"
"4214","online","0"
"4215","online","1"
"4216","online","0"
"4217","online","1"
"4218","online","1"
"4219","online","0"
"4220","online","0"
"4221","online","1"
"4222","online","1"
"4223","online","0"
"4224","online","0"
"4225","online","0"
"4226","online","1"
"4227","online","0"
"4228","online","0"
"4229","online","0"
"4230","online","0"
"4231","online","1"
"4232","online","1"
"4233","online","0"
"4234","online","1"
"4235","online","1"
"4236","online","1"
"4237","online","1"
"4238","online","0"
"4239","online","1"
"4240","online","1"
"4241","online","0"
"4242","online","1"
"4243","online","1"
"4244","online","1"
"4245","online","1"
"4246","online","0"
"4247","online","0"
"4248","online","1"
"4249","online","1"
"4250","online","1"
"4251","online","0"
"4252","online","1"
"4253","online","0"
"4254","online","1"
"4255","online","1"
"4256","online","1"
"4257","online","0"
"4258","online","0"
"4259","online",NA
"4260","online","0"
"4261","online","1"
"4262","online","0"
"4263","online","0"
"4264","online","0"
"4265","online","1"
"4266","online","1"
"4267","online","0"
"4268","online","1"
"4269","online","1"
"4270","online","0"
"4271","online","1"
"4272","online","0"
"4273","online","1"
"4274","online","0"
"4275","online","1"
"4276","online","0"
"4277","online","1"
"4278","online","1"
"4279","online","1"
"4280","online","1"
"4281","online","1"
"4282","online","0"
"4283","online","1"
"4284","online","1"
"4285","online","0"
"4286","online","1"
"4287","online","1"
"4288","online","1"
"4289","online","0"
"4290","online","1"
"4291","online",NA
"4292","online","1"
"4293","online","0"
"4294","online","1"
"4295","online","1"
"4296","online","0"
"4297","online","1"
"4298","online","1"
"4299","online",NA
"4300","online","1"
"4301","online","1"
"4302","online","1"
"4303","online","0"
"4304","online","1"
"4305","online","1"
"4306","online","0"
"4307","online","1"
"4308","online","1"
"4309","online","0"
"4310","online","1"
"4311","online","1"
"4312","online","0"
"4313","online","1"
"4314","online","1"
"4315","online","0"
"4316","online","1"
"4317","online","1"
"4318","online","1"
"4319","online","0"
"4320","online","0"
"4321","online","1"
"4322","online","0"
"4323","online","0"
"4324","online","1"
"4325","online","1"
"4326","online","1"
"4327","online","1"
"4328","online","0"
"4329","online","1"
"4330","online","1"
"4331","online","0"
"4332","online","1"
"4333","online","0"
"4334","online","1"
"4335","online","0"
"4336","online","0"
"4337","online","0"
"4338","online","0"
"4339","online","1"
"4340","online","0"
"4341","online","0"
"4342","online","0"
"4343","online","1"
"4344","online","1"
"4345","online","1"
"4346","online","1"
"4347","online","1"
"4348","online","1"
"4349","online","0"
"4350","online","0"
"4351","online","0"
"4352","online","1"
"4353","online","1"
"4354","online","1"
"4355","online","0"
"4356","online","1"
"4357","online","0"
"4358","online","1"
"4359","online","0"
"4360","online","1"
"4361","online","0"
"4362","online","0"
"4363","online","0"
"4364","online","1"
"4365","online","0"
"4366","online","0"
"4367","online","0"
"4368","online","1"
"4369","online","1"
"4370","online","1"
"4371","online","0"
"4372","online","1"
"4373","online","0"
"4374","online","1"
"4375","online","1"
"4376","online","0"
"4377","online","1"
"4378","online","1"
"4379","online","1"
"4380","online","1"
"4381","online","1"
"4382","online","1"
"4383","online","0"
"4384","online","1"
"4385","online","0"
"4386","online","1"
"4387","online",NA
"4388","online","0"
"4389","online","0"
"4390","online","1"
"4391","online","1"
"4392","online","0"
"4393","online","0"
"4394","online","0"
"4395","online","0"
"4396","online","1"
"4397","online","1"
"4398","online","1"
"4399","online","0"
"4400","online","0"
"4401","online","1"
"4402","online","0"
"4403","online","0"
"4404","online","0"
"4405","online","0"
"4406","online","1"
"4407","online","1"
"4408","online","1"
"4409","online","1"
"4410","online","1"
"4411","online","0"
"4412","online","1"
"4413","online","0"
"4414","online","0"
"4415","online","1"
"4416","online","0"
"4417","online","0"
"4418","online","1"
"4419","online","1"
"4420","online","0"
"4421","online","1"
"4422","online","1"
"4423","online","1"
"4424","online","0"
"4425","online","0"
"4426","online","1"
"4427","online","1"
"4428","online","0"
"4429","online","1"
"4430","online","1"
"4431","online","1"
"4432","online","1"
"4433","online","1"
"4434","online","0"
"4435","online","1"
"4436","online","0"
"4437","online","1"
"4438","online","1"
"4439","online","0"
"4440","online","0"
"4441","online","0"
"4442","online","0"
"4443","online","0"
"4444","online","0"
"4445","online","1"
"4446","online","1"
"4447","online","1"
"4448","online","1"
"4449","online","1"
"4450","online","0"
"4451","online","1"
"4452","online","1"
"4453","online","1"
"4454","online","0"
"4455","online","1"
"4456","online","1"
"4457","online","1"
"4458","online","1"
"4459","online","0"
"4460","online",NA
"4461","online","1"
"4462","online","1"
"4463","online","1"
"4464","online","0"
"4465","online","1"
"4466","online","0"
"4467","online","1"
"4468","online","0"
"4469","online",NA
"4470","online","1"
"4471","online","1"
"4472","online",NA
"4473","online","1"
"4474","online","1"
"4475","online","0"
"4476","online","1"
"4477","online","0"
"4478","online","1"
"4479","online","0"
"4480","online","1"
"4481","online","1"
"4482","online","1"
"4483","online","0"
"4484","online","1"
"4485","online","1"
"4486","online","0"
"4487","online","0"
"4488","online","1"
"4489","online","0"
"4490","online","1"
"4491","online","1"
"4492","online","1"
"4493","online","1"
"4494","online","1"
"4495","online","1"
"4496","online","0"
"4497","online","0"
"4498","online","1"
"4499","online",NA
"4500","online","1"
"4501","online","0"
"4502","online","1"
"4503","online","0"
"4504","online","1"
"4505","online","0"
"4506","online","1"
"4507","online","1"
"4508","online","0"
"4509","online","1"
"4510","online","1"
"4511","online","0"
"4512","online","1"
"4513","online","1"
"4514","online","1"
"4515","online","1"
"4516","online","0"
"4517","online","1"
"4518","online","1"
"4519","online","1"
"4520","online","0"
"4521","online","0"
"4522","online","0"
"4523","online","0"
"4524","online","1"
"4525","online","1"
"4526","online","1"
"4527","online","1"
"4528","online","0"
"4529","online","0"
"4530","online","0"
"4531","online","1"
"4532","online","0"
"4533","online","1"
"4534","online","1"
"4535","online","1"
"4536","online","0"
"4537","online","0"
"4538","online","1"
"4539","online","0"
"4540","online","1"
"4541","online","1"
"4542","online","1"
"4543","online","1"
"4544","online","1"
"4545","online","1"
"4546","online","1"
"4547","online","1"
"4548","online","1"
"4549","online","0"
"4550","online","1"
"4551","online","1"
"4552","online","1"
"4553","online","0"
"4554","online","1"
"4555","online","1"
"4556","online","0"
"4557","online","1"
"4558","online","1"
"4559","online","1"
"4560","online","1"
"4561","online","1"
"4562","online","0"
"4563","online","0"
"4564","online","1"
"4565","online","0"
"4566","online","0"
"4567","online","1"
"4568","online","1"
"4569","online","0"
"4570","online","0"
"4571","online","1"
"4572","online","0"
"4573","online","1"
"4574","online","1"
"4575","online","0"
"4576","online","0"
"4577","online","1"
"4578","online","1"
"4579","online","1"
"4580","online","1"
"4581","online","1"
"4582","online","0"
"4583","online","1"
"4584","online","1"
"4585","online","0"
"4586","online","1"
"4587","online","1"
"4588","online","0"
"4589","online","0"
"4590","online","1"
"4591","online","0"
"4592","online","1"
"4593","online","0"
"4594","online","0"
"4595","online","1"
"4596","online","1"
"4597","online","0"
"4598","online","0"
"4599","online","1"
"4600","online","1"
"4601","online","0"
"4602","online","1"
"4603","online","1"
"4604","online","1"
"4605","online","0"
"4606","online","0"
"4607","online","1"
"4608","online","1"
"4609","online","1"
"4610","online","0"
"4611","online","1"
"4612","online","1"
"4613","online","1"
"4614","online","1"
"4615","online","0"
"4616","online","1"
"4617","online","1"
"4618","online","0"
"4619","online","1"
"4620","online","0"
"4621","online","1"
"4622","online","1"
"4623","online","1"
"4624","online","0"
"4625","online","0"
"4626","online","0"
"4627","online","1"
"4628","online","1"
"4629","online","0"
"4630","online","1"
"4631","online","0"
"4632","online","1"
"4633","online","0"
"4634","online","1"
"4635","online","1"
"4636","online","1"
"4637","online","1"
"4638","online","1"
"4639","online","1"
"4640","online","1"
"4641","online","1"
"4642","online","1"
"4643","online","1"
"4644","online","1"
"4645","online","1"
"4646","online","0"
"4647","online","0"
"4648","online","1"
"4649","online","1"
"4650","online","1"
"4651","online","1"
"4652","online","0"
"4653","online","1"
"4654","online","1"
"4655","online","0"
"4656","online","0"
"4657","online","0"
"4658","online","0"
"4659","online","1"
"4660","online","0"
"4661","online","1"
"4662","online","1"
"4663","online","1"
"4664","online","1"
"4665","online","0"
"4666","online","1"
"4667","online","0"
"4668","online","1"
"4669","online",NA
"4670","online","1"
"4671","online","1"
"4672","online","1"
"4673","online","1"
"4674","online","1"
"4675","online","1"
"4676","online","1"
"4677","online","1"
"4678","online","0"
"4679","online","1"
"4680","online","0"
"4681","online","0"
"4682","online","0"
"4683","online","1"
"4684","online","0"
"4685","online","1"
"4686","online","1"
"4687","online","0"
"4688","online","1"
"4689","online","1"
"4690","online","1"
"4691","online","1"
"4692","online","1"
"4693","online","0"
"4694","online","0"
"4695","online","0"
"4696","online","0"
"4697","online","0"
"4698","online","0"
"4699","online","0"
"4700","online","0"
"4701","online","1"
"4702","online","0"
"4703","online","0"
"4704","online","1"
"4705","online","1"
"4706","online","1"
"4707","online","0"
"4708","online","0"
"4709","online","1"
"4710","online","0"
"4711","online","0"
"4712","online","0"
"4713","online","0"
"4714","online",NA
"4715","online","1"
"4716","online","1"
"4717","online","1"
"4718","online","1"
"4719","online","1"
"4720","online","0"
"4721","online","0"
"4722","online","1"
"4723","online","0"
"4724","online","1"
"4725","online","0"
"4726","online","0"
"4727","online","1"
"4728","online","1"
"4729","online","1"
"4730","online","0"
"4731","online","0"
"4732","online","1"
"4733","online",NA
"4734","online","1"
"4735","online","1"
"4736","online","1"
"4737","online","0"
"4738","online","0"
"4739","online","1"
"4740","online","1"
"4741","online","1"
"4742","online","1"
"4743","online","1"
"4744","online","1"
"4745","online","1"
"4746","online","1"
"4747","online","1"
"4748","online","1"
"4749","online","1"
"4750","online","1"
"4751","online","0"
"4752","online","0"
"4753","online","1"
"4754","online","1"
"4755","online","0"
"4756","online","1"
"4757","online","0"
"4758","online","0"
"4759","online","0"
"4760","online","1"
"4761","online","0"
"4762","online","1"
"4763","online","1"
"4764","online","1"
"4765","online","1"
"4766","online","0"
"4767","online","1"
"4768","online","0"
"4769","online","1"
"4770","online","0"
"4771","online","0"
"4772","online","1"
"4773","online","1"
"4774","online","1"
"4775","online","1"
"4776","online","0"
"4777","online",NA
"4778","online","1"
"4779","online","1"
"4780","online","1"
"4781","online","1"
"4782","online","1"
"4783","online","0"
"4784","online","0"
"4785","online","0"
"4786","online","1"
"4787","online","1"
"4788","online","1"
"4789","online","0"
"4790","online","1"
"4791","online","1"
"4792","online","0"
"4793","online","1"
"4794","online","1"
"4795","online","0"
"4796","online",NA
"4797","online","0"
"4798","online","0"
"4799","online","0"
"4800","online","0"
"4801","online","0"
"4802","online","1"
"4803","online","1"
"4804","online","1"
"4805","online","0"
"4806","online","1"
"4807","online","1"
"4808","online","1"
"4809","online","0"
"4810","online","0"
"4811","online","1"
"4812","online","0"
"4813","online","1"
"4814","online","1"
"4815","online","0"
"4816","online","0"
"4817","online","0"
"4818","online","0"
"4819","online","1"
"4820","online","0"
"4821","online","1"
"4822","online","1"
"4823","online","1"
"4824","online","1"
"4825","online","1"
"4826","online","1"
"4827","online","0"
"4828","online","1"
"4829","online","1"
"4830","online","1"
"4831","online","1"
"4832","online","0"
"4833","online","1"
"4834","online","0"
"4835","online","0"
"4836","online",NA
"4837","online","0"
"4838","online","0"
"4839","online","0"
"4840","online","1"
"4841","online","1"
"4842","online","1"
"4843","online","0"
"4844","online","1"
"4845","online","0"
"4846","online","0"
"4847","online","1"
"4848","online","1"
"4849","online","1"
"4850","online","1"
"4851","online","1"
"4852","online","1"
"4853","online","0"
"4854","online","1"
"4855","online","0"
"4856","online","1"
"4857","online","1"
"4858","online","1"
"4859","online","1"
"4860","online","0"
"4861","online","1"
"4862","online","1"
"4863","online","0"
"4864","online","1"
"4865","online","1"
"4866","online","0"
"4867","online","1"
"4868","online","1"
"4869","online","0"
"4870","online","0"
"4871","online","1"
"4872","online","0"
"4873","online","1"
"4874","online","1"
"4875","online","0"
"4876","online","1"
"4877","online","0"
"4878","online","0"
"4879","online","1"
"4880","online",NA
"4881","online","1"
"4882","online","1"
"4883","online","1"
"4884","online","1"
"4885","online","1"
"4886","online","1"
"4887","online","0"
"4888","online","1"
"4889","online","1"
"4890","online","1"
"4891","online","1"
"4892","online","1"
"4893","online","1"
"4894","online","1"
"4895","online","0"
"4896","online","1"
"4897","online","1"
"4898","online","0"
"4899","online","1"
"4900","online","1"
"4901","online","1"
"4902","online","1"
"4903","online","1"
"4904","online","1"
"4905","online","1"
"4906","online","0"
"4907","online","0"
"4908","online","0"
"4909","online","1"
"4910","online","0"
"4911","online","1"
"4912","online","0"
"4913","online","1"
"4914","online","1"
"4915","online","0"
"4916","online","0"
"4917","online","1"
"4918","online","1"
"4919","online","0"
"4920","online","1"
"4921","online","1"
"4922","online","1"
"4923","online","1"
"4924","online","1"
"4925","online",NA
"4926","online","1"
"4927","online","0"
"4928","online","1"
"4929","online","1"
"4930","online","1"
"4931","online","1"
"4932","online","1"
"4933","online","1"
"4934","online","1"
"4935","online","1"
"4936","online","1"
"4937","online","0"
"4938","online","1"
"4939","online","1"
"4940","online","1"
"4941","online","1"
"4942","online","1"
"4943","online","1"
"4944","online","1"
"4945","online","1"
"4946","online",NA
"4947","online","1"
"4948","online","1"
"4949","online","0"
"4950","online","0"
"4951","online","0"
"4952","online","1"
"4953","online","1"
"4954","online","1"
"4955","online","1"
"4956","online","1"
"4957","online","0"
"4958","online","0"
"4959","online","0"
"4960","online",NA
"4961","online","1"
"4962","online","1"
"4963","online","1"
"4964","online","0"
"4965","online","1"
"4966","online","1"
"4967","online","0"
"4968","online","1"
"4969","online","1"
"4970","online","1"
"4971","online","0"
"4972","online","0"
"4973","online","1"
"4974","online",NA
"4975","online","0"
"4976","online","1"
"4977","online","1"
"4978","online",NA
"4979","online","1"
"4980","online","0"
"4981","online","1"
"4982","online","1"
"4983","online","0"
"4984","online","0"
"4985","online","0"
"4986","online","1"
"4987","online","0"
"4988","online","1"
"4989","online","0"
"4990","online","1"
"4991","online","0"
"4992","online","0"
"4993","online","0"
"4994","online","1"
"4995","online","1"
"4996","online","1"
"4997","online","1"
"4998","online","0"
"4999","online","1"
"5000","online","1"
"1","cc","0"
"2","cc","0"
"3","cc","0"
"4","cc","0"
"5","cc","1"
"6","cc","0"
"7","cc","0"
"8","cc","1"
"9","cc","0"
"10","cc","0"
"11","cc","0"
"12","cc","0"
"13","cc","0"
"14","cc","0"
"15","cc","0"
"16","cc","1"
"17","cc","0"
"18","cc","0"
"19","cc","0"
"20","cc","1"
"21","cc","0"
"22","cc","0"
"23","cc","0"
"24","cc","0"
"25","cc",NA
"26","cc","0"
"27","cc","0"
"28","cc","1"
"29","cc","1"
"30","cc","1"
"31","cc","0"
"32","cc","0"
"33","cc","0"
"34","cc","0"
"35","cc","0"
"36","cc","0"
"37","cc","1"
"38","cc","0"
"39","cc","0"
"40","cc","0"
"41","cc","0"
"42","cc","0"
"43","cc","0"
"44","cc","0"
"45","cc","1"
"46","cc","1"
"47","cc","0"
"48","cc","1"
"49","cc","1"
"50","cc","1"
"51","cc","0"
"52","cc","0"
"53","cc","0"
"54","cc","0"
"55","cc","0"
"56","cc","0"
"57","cc","0"
"58","cc","0"
"59","cc","0"
"60","cc","0"
"61","cc","0"
"62","cc","0"
"63","cc","0"
"64","cc","0"
"65","cc","0"
"66","cc","1"
"67","cc","0"
"68","cc","0"
"69","cc","1"
"70","cc","0"
"71","cc",NA
"72","cc","0"
"73","cc","1"
"74","cc","1"
"75","cc","1"
"76","cc","1"
"77","cc","0"
"78","cc","0"
"79","cc","0"
"80","cc","0"
"81","cc","1"
"82","cc","0"
"83","cc","0"
"84","cc","0"
"85","cc","0"
"86","cc","0"
"87","cc","0"
"88","cc","0"
"89","cc","0"
"90","cc","1"
"91","cc","0"
"92","cc","0"
"93","cc","0"
"94","cc","0"
"95","cc","0"
"96","cc","0"
"97","cc","0"
"98","cc",NA
"99","cc","0"
"100","cc","0"
"101","cc","0"
"102","cc","0"
"103","cc","1"
"104","cc","0"
"105","cc","1"
"106","cc",NA
"107","cc","1"
"108","cc","0"
"109","cc","0"
"110","cc",NA
"111","cc","0"
"112","cc","0"
"113","cc","0"
"114","cc","0"
"115","cc","0"
"116","cc","0"
"117","cc","0"
"118","cc","0"
"119","cc","0"
"120","cc","0"
"121","cc","0"
"122","cc","0"
"123","cc","1"
"124","cc","0"
"125","cc","0"
"126","cc","0"
"127","cc","1"
"128","cc","0"
"129","cc","0"
"130","cc","1"
"131","cc","0"
"132","cc","1"
"133","cc","0"
"134","cc","0"
"135","cc","0"
"136","cc","1"
"137","cc","0"
"138","cc","0"
"139","cc","1"
"140","cc","0"
"141","cc","1"
"142","cc","1"
"143","cc","1"
"144","cc","1"
"145","cc","0"
"146","cc","1"
"147","cc","1"
"148","cc","0"
"149","cc","0"
"150","cc","0"
"151","cc",NA
"152","cc","1"
"153","cc","1"
"154","cc","1"
"155","cc","0"
"156","cc","0"
"157","cc","1"
"158","cc","1"
"159","cc","1"
"160","cc","0"
"161","cc","0"
"162","cc","0"
"163","cc","0"
"164","cc","0"
"165","cc","0"
"166","cc","0"
"167","cc","0"
"168","cc","1"
"169","cc","0"
"170","cc","1"
"171","cc","0"
"172","cc","0"
"173","cc","0"
"174","cc","1"
"175","cc","0"
"176","cc","0"
"177","cc","0"
"178","cc",NA
"179","cc","1"
"180","cc","0"
"181","cc","0"
"182","cc","0"
"183","cc","0"
"184","cc","0"
"185","cc","0"
"186","cc","0"
"187","cc","1"
"188","cc","0"
"189","cc","0"
"190","cc","0"
"191","cc","0"
"192","cc","0"
"193","cc","0"
"194","cc","1"
"195","cc","0"
"196","cc","0"
"197","cc","1"
"198","cc","0"
"199","cc","0"
"200","cc","1"
"201","cc","1"
"202","cc","1"
"203","cc","0"
"204","cc","0"
"205","cc","0"
"206","cc","1"
"207","cc","0"
"208","cc","0"
"209","cc","1"
"210","cc","1"
"211","cc","0"
"212","cc","0"
"213","cc","0"
"214","cc","0"
"215","cc","0"
"216","cc","1"
"217","cc","0"
"218","cc","0"
"219","cc","0"
"220","cc","1"
"221","cc","1"
"222","cc","0"
"223","cc","0"
"224","cc","0"
"225","cc","0"
"226","cc","1"
"227","cc","0"
"228","cc","1"
"229","cc","1"
"230","cc","1"
"231","cc","0"
"232","cc","0"
"233","cc","0"
"234","cc","0"
"235","cc",NA
"236","cc","0"
"237","cc","1"
"238","cc","0"
"239","cc","1"
"240","cc","0"
"241","cc","0"
"242","cc","1"
"243","cc","0"
"244","cc","0"
"245","cc","0"
"246","cc","0"
"247","cc","1"
"248","cc","0"
"249","cc","1"
"250","cc","1"
"251","cc","0"
"252","cc","0"
"253","cc","1"
"254","cc","0"
"255","cc","0"
"256","cc","1"
"257","cc","1"
"258","cc","1"
"259","cc","0"
"260","cc","0"
"261","cc",NA
"262","cc","0"
"263","cc","1"
"264","cc","1"
"265","cc","0"
"266","cc","0"
"267","cc",NA
"268","cc","0"
"269","cc","0"
"270","cc","0"
"271","cc","0"
"272","cc",NA
"273","cc","1"
"274","cc","0"
"275","cc","1"
"276","cc","0"
"277","cc","0"
"278","cc","0"
"279","cc","0"
"280","cc","0"
"281","cc",NA
"282","cc","1"
"283","cc","0"
"284","cc","0"
"285","cc","0"
"286","cc","0"
"287","cc","0"
"288","cc","1"
"289","cc","0"
"290","cc","1"
"291","cc","0"
"292","cc","0"
"293","cc","1"
"294","cc","0"
"295","cc","0"
"296","cc","1"
"297","cc","0"
"298","cc","0"
"299","cc","0"
"300","cc","0"
"301","cc","0"
"302","cc","0"
"303","cc","0"
"304","cc","0"
"305","cc","0"
"306","cc","0"
"307","cc","1"
"308","cc",NA
"309","cc","1"
"310","cc","0"
"311","cc","1"
"312","cc","0"
"313","cc","0"
"314","cc","1"
"315","cc","0"
"316","cc","0"
"317","cc","0"
"318","cc","0"
"319","cc","0"
"320","cc","1"
"321","cc","0"
"322","cc","0"
"323","cc","0"
"324","cc","0"
"325","cc","0"
"326","cc",NA
"327","cc","1"
"328","cc",NA
"329","cc","1"
"330","cc","0"
"331","cc","0"
"332","cc","0"
"333","cc","0"
"334","cc","0"
"335","cc","0"
"336","cc","1"
"337","cc",NA
"338","cc","0"
"339","cc","0"
"340","cc","0"
"341","cc","1"
"342","cc","0"
"343","cc","1"
"344","cc","0"
"345","cc","1"
"346","cc","0"
"347","cc","0"
"348","cc","1"
"349","cc","1"
"350","cc","0"
"351","cc","0"
"352","cc","0"
"353","cc","1"
"354","cc","0"
"355","cc","0"
"356","cc","1"
"357","cc","0"
"358","cc","0"
"359","cc","0"
"360","cc","0"
"361","cc","0"
"362","cc","0"
"363","cc","1"
"364","cc","0"
"365","cc","1"
"366","cc","0"
"367","cc","0"
"368","cc","0"
"369","cc","0"
"370","cc",NA
"371","cc","0"
"372","cc","0"
"373","cc","0"
"374","cc","1"
"375","cc","0"
"376","cc","0"
"377","cc","0"
"378","cc","0"
"379","cc","0"
"380","cc","0"
"381","cc","1"
"382","cc","1"
"383","cc","1"
"384","cc","0"
"385","cc","1"
"386","cc","0"
"387","cc","0"
"388","cc","0"
"389","cc","0"
"390","cc","1"
"391","cc","0"
"392","cc","1"
"393","cc","0"
"394","cc","1"
"395","cc","1"
"396","cc","0"
"397","cc","0"
"398","cc","0"
"399","cc","0"
"400","cc","1"
"401","cc","0"
"402","cc","1"
"403","cc","1"
"404","cc","0"
"405","cc","0"
"406","cc","1"
"407","cc","0"
"408","cc","0"
"409","cc","0"
"410","cc","0"
"411","cc","1"
"412","cc","0"
"413","cc","0"
"414","cc","0"
"415","cc","1"
"416","cc","0"
"417","cc","0"
"418","cc","0"
"419","cc","0"
"420","cc","1"
"421","cc","1"
"422","cc","0"
"423","cc","0"
"424","cc","0"
"425","cc","0"
"426","cc","0"
"427","cc","1"
"428","cc","1"
"429","cc","1"
"430","cc","0"
"431","cc","0"
"432","cc","0"
"433","cc","0"
"434","cc","1"
"435","cc","0"
"436","cc","0"
"437","cc","0"
"438","cc","0"
"439","cc","1"
"440","cc",NA
"441","cc","0"
"442","cc","0"
"443","cc","0"
"444","cc","0"
"445","cc","1"
"446","cc","0"
"447","cc","1"
"448","cc","0"
"449","cc","1"
"450","cc","0"
"451","cc","1"
"452","cc","0"
"453","cc","0"
"454","cc","0"
"455","cc","0"
"456","cc","0"
